bay_id,st_marker_id,status,location,lat,lon
2652,10153W,Present,"(-37.804816488725699, 144.94921521967157)",-37.804816488725699,144.94921521967157
2659,10166E,Present,"(-37.804467159574671, 144.94947036711096)",-37.804467159574671,144.94947036711096
2661,10168E,Present,"(-37.804413762342229, 144.94947988565991)",-37.804413762342229,144.94947988565991
2666,10174E,Unoccupied,"(-37.804219704502593, 144.9495134866817)",-37.804219704502593,144.9495134866817
2655,10159W,Present,"(-37.804653688023478, 144.94924337361738)",-37.804653688023478,144.94924337361738
2657,10162E,Present,"(-37.804592217791047, 144.94944842941285)",-37.804592217791047,144.94944842941285
2667,10176E,Unoccupied,"(-37.80416572715297, 144.94952316724761)",-37.80416572715297,144.94952316724761
2654,10157W,Present,"(-37.804707623679654, 144.94923403270937)",-37.804707623679654,144.94923403270937
2672,10181W,Unoccupied,"(-37.804042284288954, 144.94935136311489)",-37.804042284288954,144.94935136311489
2679,10188E,Unoccupied,"(-37.803842854839729, 144.94958071830337)",-37.803842854839729,144.94958071830337
2682,10191W,Unoccupied,"(-37.803767872186924, 144.94939900094209)",-37.803767872186924,144.94939900094209
2694,10324E,Present,"(-37.803003861581459, 144.94403243100396)",-37.803003861581459,144.94403243100396
2696,10326E,Present,"(-37.803046931285422, 144.94402475908936)",-37.803046931285422,144.94402475908936
2698,10328E,Present,"(-37.803089294854352, 144.94401711125545)",-37.803089294854352,144.94401711125545
2700,10330E,Present,"(-37.803192964359091, 144.94399913772605)",-37.803192964359091,144.94399913772605
2702,10332E,Unoccupied,"(-37.80323724450006, 144.94399118988997)",-37.80323724450006,144.94399118988997
2704,10336E,Unoccupied,"(-37.803384846298705, 144.94396542011191)",-37.803384846298705,144.94396542011191
570,105W,Present,"(-37.80801436728801, 144.97137772981341)",-37.80801436728801,144.97137772981341
571,106E,Present,"(-37.808584864675616, 144.97188464604642)",-37.808584864675616,144.97188464604642
2711,11031W,Unoccupied,"(-37.809546661351675, 144.95921281291947)",-37.809546661351675,144.95921281291947
2712,11033W,Unoccupied,"(-37.809012312561663, 144.95896531246828)",-37.809012312561663,144.95896531246828
2713,11034E,Unoccupied,"(-37.808936618350721, 144.95898158890475)",-37.808936618350721,144.95898158890475
1019,1112E,Unoccupied,"(-37.815374635319131, 144.96099640912627)",-37.815374635319131,144.96099640912627
2688,10197W,Present,"(-37.803611620518552, 144.94942613174308)",-37.803611620518552,144.94942613174308
2683,10192E,Present,"(-37.803736912959323, 144.94959958451187)",-37.803736912959323,144.94959958451187
2689,10198E,Present,"(-37.803578901428708, 144.94962774599355)",-37.803578901428708,144.94962774599355
568,102E,Unoccupied,"(-37.808698320332027, 144.97193625850568)",-37.808698320332027,144.97193625850568
2706,10338E,Unoccupied,"(-37.803428592843034, 144.94395710597473)",-37.803428592843034,144.94395710597473
2684,10193W,Present,"(-37.803714523252289, 144.94940827164035)",-37.803714523252289,144.94940827164035
2677,10186E,Present,"(-37.803895316621507, 144.94957135301303)",-37.803895316621507,144.94957135301303
2687,10196E,Unoccupied,"(-37.803631677197352, 144.94961832436664)",-37.803631677197352,144.94961832436664
2685,10194E,Present,"(-37.803684140336536, 144.94960900493425)",-37.803684140336536,144.94960900493425
2686,10195W,Present,"(-37.803664719380507, 144.94941689644565)",-37.803664719380507,144.94941689644565
2690,10199W,Present,"(-37.803557195471825, 144.94943560270102)",-37.803557195471825,144.94943560270102
2678,10187W,Present,"(-37.803882847512519, 144.94937902807237)",-37.803882847512519,144.94937902807237
2681,10190E,Present,"(-37.803790091207787, 144.94959009094364)",-37.803790091207787,144.94959009094364
572,10E,Present,"(-37.814744455272951, 144.97472693343366)",-37.814744455272951,144.97472693343366
5238,11501S,Present,"(-37.811524689394702, 144.95320544110024)",-37.811524689394702,144.95320544110024
5224,11502N,Unoccupied,"(-37.811547238792343, 144.952715345977)",-37.811547238792343,144.952715345977
5239,11503S,Present,"(-37.811546034667131, 144.9531324944694)",-37.811546034667131,144.9531324944694
5225,11504N,Unoccupied,"(-37.811580540629393, 144.95259566526806)",-37.811580540629393,144.95259566526806
5226,11506N,Unoccupied,"(-37.811597137175823, 144.95253679243228)",-37.811597137175823,144.95253679243228
5241,11507S,Unoccupied,"(-37.811645278347228, 144.95277283819669)",-37.811645278347228,144.95277283819669
5242,11509S,Present,"(-37.811663442418244, 144.95270857007483)",-37.811663442418244,144.95270857007483
5228,11510N,Unoccupied,"(-37.811693227027298, 144.9521929511227)",-37.811693227027298,144.9521929511227
5243,11511S,Present,"(-37.811735846635464, 144.95245853392669)",-37.811735846635464,144.95245853392669
5229,11512N,Present,"(-37.811711741496531, 144.95212812870415)",-37.811711741496531,144.95212812870415
5244,11513S,Present,"(-37.81175253018634, 144.95239919991127)",-37.81175253018634,144.95239919991127
5230,11514N,Present,"(-37.811728284133224, 144.95206898532965)",-37.811728284133224,144.95206898532965
5231,11516N,Present,"(-37.811789461425192, 144.95185221113258)",-37.811789461425192,144.95185221113258
5246,11517S,Present,"(-37.811787618870525, 144.95227486078784)",-37.811787618870525,144.95227486078784
5247,11519S,Present,"(-37.811805865654947, 144.95221052712742)",-37.811805865654947,144.95221052712742
5233,11520N,Unoccupied,"(-37.811826852451389, 144.95172045800103)",-37.811826852451389,144.95172045800103
5248,11521S,Unoccupied,"(-37.811824285589864, 144.95214579618059)",-37.811824285589864,144.95214579618059
5249,11523S,Present,"(-37.811842638847722, 144.95208055518054)",-37.811842638847722,144.95208055518054
5236,11526N,Present,"(-37.81194559474956, 144.95130458477018)",-37.81194559474956,144.95130458477018
5251,11527S,Unoccupied,"(-37.811877296335766, 144.95195758844477)",-37.811877296335766,144.95195758844477
5252,11529S,Unoccupied,"(-37.811930158469508, 144.95177185356593)",-37.811930158469508,144.95177185356593
5253,11531S,Unoccupied,"(-37.811965331716856, 144.95165182913206)",-37.811965331716856,144.95165182913206
5245,11515S,Present,"(-37.811769741315644, 144.95233842620712)",-37.811769741315644,144.95233842620712
5235,11524N,Present,"(-37.811914074151638, 144.95141427878173)",-37.811914074151638,144.95141427878173
5232,11518N,Unoccupied,"(-37.811807962556614, 144.9517870870724)",-37.811807962556614,144.9517870870724
5234,11522N,Unoccupied,"(-37.811844612475191, 144.95165833500184)",-37.811844612475191,144.95165833500184
574,114E,Unoccupied,"(-37.808484022835081, 144.97183796984208)",-37.808484022835081,144.97183796984208
5240,11505S,Unoccupied,"(-37.811626861235354, 144.95283724196065)",-37.811626861235354,144.95283724196065
5227,11508N,Unoccupied,"(-37.811634479348271, 144.95240070420328)",-37.811634479348271,144.95240070420328
6659,11539S,Present,"(-37.811947598576026, 144.95171156394278)",-37.811947598576026,144.95171156394278
1023,1157W,Present,"(-37.813776759843101, 144.9600119632708)",-37.813776759843101,144.9600119632708
5167,11600N,Present,"(-37.810533921682065, 144.95190092042344)",-37.810533921682065,144.95190092042344
5170,11601S,Unoccupied,"(-37.810782998713478, 144.95170610588275)",-37.810782998713478,144.95170610588275
5173,11607S,Present,"(-37.810862746770688, 144.95142738124426)",-37.810862746770688,144.95142738124426
5384,11705W,Unoccupied,"(-37.810086239461086, 144.97272257369764)",-37.810086239461086,144.97272257369764
5385,11707W,Unoccupied,"(-37.810030688631414, 144.97273097601658)",-37.810030688631414,144.97273097601658
5369,11712E,Unoccupied,"(-37.810259699676863, 144.97294257765398)",-37.810259699676863,144.97294257765398
5370,11714E,Unoccupied,"(-37.810205819076529, 144.97294688311393)",-37.810205819076529,144.97294688311393
5371,11716E,Present,"(-37.810153380659116, 144.97295237705129)",-37.810153380659116,144.97295237705129
5372,11718E,Present,"(-37.810098071993295, 144.97295842608111)",-37.810098071993295,144.97295842608111
5373,11720E,Present,"(-37.810040332938485, 144.9729652921734)",-37.810040332938485,144.9729652921734
5374,11722E,Unoccupied,"(-37.809982728807285, 144.97297323302746)",-37.809982728807285,144.97297323302746
5375,11724E,Present,"(-37.809924064499278, 144.97298158148823)",-37.809924064499278,144.97298158148823
5376,11726E,Unoccupied,"(-37.80986480627719, 144.97298966129887)",-37.80986480627719,144.97298966129887
5378,11730E,Unoccupied,"(-37.809716587880644, 144.97300910760794)",-37.809716587880644,144.97300910760794
5404,11743W,Present,"(-37.810542926962611, 144.97533576458778)",-37.810542926962611,144.97533576458778
5389,11744E,Present,"(-37.810256044951515, 144.97566615717133)",-37.810256044951515,144.97566615717133
5391,11748E,Present,"(-37.810195649365539, 144.97567633597964)",-37.810195649365539,144.97567633597964
5408,11751W,Present,"(-37.81032535611547, 144.97537308774898)",-37.81032535611547,144.97537308774898
5393,11752E,Present,"(-37.810135259780381, 144.97568625602537)",-37.810135259780381,144.97568625602537
5390,11746E,Unoccupied,"(-37.810227805650079, 144.97567134179059)",-37.810227805650079,144.97567134179059
5386,11709W,Unoccupied,"(-37.809975137810078, 144.97273937888872)",-37.809975137810078,144.97273937888872
5363,11700E,Present,"(-37.810683506770005, 144.97295997130163)",-37.810683506770005,144.97295997130163
5171,11603S,Unoccupied,"(-37.810802623888442, 144.95163683765074)",-37.810802623888442,144.95163683765074
5388,11742E,Unoccupied,"(-37.810286705255962, 144.97566174421951)",-37.810286705255962,144.97566174421951
1022,1155W,Unoccupied,"(-37.813829339488869, 144.96003582907383)",-37.813829339488869,144.96003582907383
5364,11702E,Unoccupied,"(-37.810607489319928, 144.97295261139067)",-37.810607489319928,144.97295261139067
5383,11703W,Present,"(-37.810141790289293, 144.97271417136426)",-37.810141790289293,144.97271417136426
5392,11750E,Present,"(-37.810165392347173, 144.97568143452946)",-37.810165392347173,144.97568143452946
5409,11753W,Unoccupied,"(-37.810270395705096, 144.9753822522427)",-37.810270395705096,144.9753822522427
5394,11754E,Present,"(-37.810105671371289, 144.97569092017085)",-37.810105671371289,144.97569092017085
5395,11756E,Present,"(-37.810076306732597, 144.97569571768122)",-37.810076306732597,144.97569571768122
5396,11758E,Present,"(-37.81004920126361, 144.97570071704592)",-37.81004920126361,144.97570071704592
1024,1175W,Unoccupied,"(-37.813559346758268, 144.95991149420016)",-37.813559346758268,144.95991149420016
5398,11762E,Present,"(-37.809987970340202, 144.97571036363723)",-37.809987970340202,144.97571036363723
5399,11764E,Present,"(-37.809958052981436, 144.97571534778695)",-37.809958052981436,144.97571534778695
5400,11766E,Present,"(-37.809928005960728, 144.97572021506375)",-37.809928005960728,144.97572021506375
5401,11768E,Unoccupied,"(-37.809899638028938, 144.97572530509333)",-37.809899638028938,144.97572530509333
5411,11782E,Present,"(-37.81114140680296, 144.97555535203242)",-37.81114140680296,144.97555535203242
5416,11783W,Present,"(-37.811589155774541, 144.97538062583439)",-37.811589155774541,144.97538062583439
5418,11787W,Unoccupied,"(-37.811301865383214, 144.9754255350752)",-37.811301865383214,144.9754255350752
5419,11789W,Unoccupied,"(-37.8112444553948, 144.97543461370816)",-37.8112444553948,144.97543461370816
5420,11791W,Unoccupied,"(-37.811187268744639, 144.97544357127487)",-37.811187268744639,144.97544357127487
5421,11793W,Unoccupied,"(-37.811126465918761, 144.97545308460676)",-37.811126465918761,144.97545308460676
5422,11795W,Unoccupied,"(-37.811069401044222, 144.97546193766016)",-37.811069401044222,144.97546193766016
5423,11797W,Unoccupied,"(-37.811019026523027, 144.97546987008457)",-37.811019026523027,144.97546987008457
5424,11800E,Unoccupied,"(-37.814147618897394, 144.97771656498057)",-37.814147618897394,144.97771656498057
5425,11802E,Present,"(-37.814099180343717, 144.97772463149005)",-37.814099180343717,144.97772463149005
5432,11816E,Present,"(-37.813760111314863, 144.97778109556128)",-37.813760111314863,144.97778109556128
5433,11818E,Present,"(-37.81371167275136, 144.97778916197507)",-37.81371167275136,144.97778916197507
5412,11784E,Unoccupied,"(-37.811085566669895, 144.97556512143274)",-37.811085566669895,144.97556512143274
1025,1177W,Present,"(-37.813495436885532, 144.95988276447662)",-37.813495436885532,144.95988276447662
5410,11780E,Unoccupied,"(-37.811197954512316, 144.97554565418105)",-37.811197954512316,144.97554565418105
5417,11785W,Unoccupied,"(-37.811530672224229, 144.97538980912998)",-37.811530672224229,144.97538980912998
5431,11814E,Unoccupied,"(-37.813808549877137, 144.97777302913556)",-37.813808549877137,144.97777302913556
5397,11760E,Present,"(-37.810018940287165, 144.97570546750245)",-37.810018940287165,144.97570546750245
5413,11786E,Unoccupied,"(-37.811027950623796, 144.97557498790297)",-37.811027950623796,144.97557498790297
5426,11804E,Unoccupied,"(-37.814050741788819, 144.97773269798751)",-37.814050741788819,144.97773269798751
5434,11820E,Present,"(-37.813663234186627, 144.97779722837686)",-37.813663234186627,144.97779722837686
5435,11822E,Present,"(-37.813614795610917, 144.97780529419899)",-37.813614795610917,144.97780529419899
5437,11826E,Present,"(-37.813517919376068, 144.97782142693046)",-37.813517919376068,144.97782142693046
5438,11828E,Present,"(-37.813469480796662, 144.97782949270444)",-37.813469480796662,144.97782949270444
5439,11830E,Unoccupied,"(-37.813421042225798, 144.97783755904641)",-37.813421042225798,144.97783755904641
5440,11832E,Present,"(-37.81337260365369, 144.97784562537643)",-37.81337260365369,144.97784562537643
5441,11834E,Present,"(-37.813166460844677, 144.97787956900441)",-37.813166460844677,144.97787956900441
5442,11836E,Present,"(-37.813115638499681, 144.97788802007861)",-37.813115638499681,144.97788802007861
5444,11840E,Present,"(-37.813013993355263, 144.97790492219988)",-37.813013993355263,144.97790492219988
5447,11846E,Present,"(-37.812861525853691, 144.977930275277)",-37.812861525853691,144.977930275277
5448,11848E,Present,"(-37.812810703059974, 144.9779387268523)",-37.812810703059974,144.9779387268523
5452,11856E,Present,"(-37.81260741274307, 144.97797253129431)",-37.81260741274307,144.97797253129431
5453,11858E,Present,"(-37.812556589932839, 144.97798098223615)",-37.812556589932839,144.97798098223615
5454,11860E,Present,"(-37.812505767571636, 144.97798943315252)",-37.812505767571636,144.97798943315252
5455,11862E,Present,"(-37.812454945209083, 144.97799788405578)",-37.812454945209083,144.97799788405578
5456,11866E,Present,"(-37.811063743022018, 144.97823575491577)",-37.811063743022018,144.97823575491577
5459,11872E,Unoccupied,"(-37.810797076965244, 144.97828067292062)",-37.810797076965244,144.97828067292062
5460,11874E,Present,"(-37.810743676151532, 144.97828950867853)",-37.810743676151532,144.97828950867853
5461,11876E,Unoccupied,"(-37.810691433504608, 144.97829825096989)",-37.810691433504608,144.97829825096989
5477,11877W,Present,"(-37.811346175143065, 144.97795062319005)",-37.811346175143065,144.97795062319005
5478,11879W,Present,"(-37.81129238533255, 144.97795969513936)",-37.81129238533255,144.97795969513936
5476,11875W,Unoccupied,"(-37.811400381388061, 144.97794155454312)",-37.811400381388061,144.97794155454312
5445,11842E,Unoccupied,"(-37.81296317055584, 144.97791337324693)",-37.81296317055584,144.97791337324693
5436,11824E,Unoccupied,"(-37.813566357043726, 144.97781336056457)",-37.813566357043726,144.97781336056457
5475,11873W,Unoccupied,"(-37.811455329987226, 144.97793247397209)",-37.811455329987226,144.97793247397209
5443,11838E,Unoccupied,"(-37.813064816153343, 144.97789647113967)",-37.813064816153343,144.97789647113967
5446,11844E,Unoccupied,"(-37.812912348205444, 144.97792182426855)",-37.812912348205444,144.97792182426855
5450,11852E,Unoccupied,"(-37.812709057909089, 144.97795562938347)",-37.812709057909089,144.97795562938347
5458,11870E,Present,"(-37.81084976362537, 144.97827191650356)",-37.81084976362537,144.97827191650356
5462,11878E,Unoccupied,"(-37.810640538745503, 144.97830686917649)",-37.810640538745503,144.97830686917649
5464,11882E,Unoccupied,"(-37.81053700742207, 144.97832432706787)",-37.81053700742207,144.97832432706787
5480,11883W,Unoccupied,"(-37.810755724716316, 144.97804816110482)",-37.810755724716316,144.97804816110482
5465,11884E,Present,"(-37.810485355050147, 144.97833322877523)",-37.810485355050147,144.97833322877523
5466,11886E,Present,"(-37.81043301847005, 144.97834198401415)",-37.81043301847005,144.97834198401415
5482,11887W,Unoccupied,"(-37.810552941836207, 144.97808174414126)",-37.810552941836207,144.97808174414126
5467,11888E,Present,"(-37.810381230942795, 144.9783506471463)",-37.810381230942795,144.9783506471463
5483,11889W,Unoccupied,"(-37.81050274979772, 144.97809000589467)",-37.81050274979772,144.97809000589467
1026,1188E,Present,"(-37.813374935892185, 144.96008035243511)",-37.813374935892185,144.96008035243511
5484,11891W,Unoccupied,"(-37.810449939948029, 144.97809886720984)",-37.810449939948029,144.97809886720984
5485,11893W,Unoccupied,"(-37.810396253999507, 144.97810771307672)",-37.810396253999507,144.97810771307672
5470,11894E,Present,"(-37.810229329925107, 144.97837617361188)",-37.810229329925107,144.97837617361188
5486,11895W,Unoccupied,"(-37.810346040763434, 144.97811593202232)",-37.810346040763434,144.97811593202232
5471,11896E,Present,"(-37.810178585164884, 144.97838466910338)",-37.810178585164884,144.97838466910338
5487,11897W,Unoccupied,"(-37.810264131645354, 144.97812947212751)",-37.810264131645354,144.97812947212751
5488,11899W,Unoccupied,"(-37.810212380067654, 144.97813793678162)",-37.810212380067654,144.97813793678162
5489,11901W,Unoccupied,"(-37.810161974211169, 144.97814624541871)",-37.810161974211169,144.97814624541871
5494,11921W,Unoccupied,"(-37.815831012729163, 144.98251129119456)",-37.815831012729163,144.98251129119456
5495,11923W,Unoccupied,"(-37.815777673828407, 144.98252005915339)",-37.815777673828407,144.98252005915339
5496,11925W,Unoccupied,"(-37.815720598710584, 144.98252980600739)",-37.815720598710584,144.98252980600739
5498,11929W,Unoccupied,"(-37.815611651439795, 144.98254836589291)",-37.815611651439795,144.98254836589291
5502,11937W,Present,"(-37.815407649506412, 144.98258312473524)",-37.815407649506412,144.98258312473524
575,118E,Unoccupied,"(-37.80843334029673, 144.9718145762983)",-37.80843334029673,144.9718145762983
5463,11880E,Unoccupied,"(-37.81058919833059, 144.97831562076283)",-37.81058919833059,144.97831562076283
5479,11881W,Unoccupied,"(-37.811237510623826, 144.97796879735012)",-37.811237510623826,144.97796879735012
5499,11931W,Present,"(-37.815562424029181, 144.98255677749978)",-37.815562424029181,144.98255677749978
5500,11933W,Present,"(-37.815511823164215, 144.98256534924485)",-37.815511823164215,144.98256534924485
5481,11885W,Unoccupied,"(-37.810706360795749, 144.97805642088093)",-37.810706360795749,144.97805642088093
5469,11892E,Present,"(-37.810279825357497, 144.97836767996995)",-37.810279825357497,144.97836767996995
5497,11927W,Unoccupied,"(-37.815664377381353, 144.98253941415771)",-37.815664377381353,144.98253941415771
1027,1192E,Unoccupied,"(-37.813323013028594, 144.96005682410544)",-37.813323013028594,144.96005682410544
5472,11898E,Present,"(-37.810128369623534, 144.97839312683675)",-37.810128369623534,144.97839312683675
5508,11949W,Unoccupied,"(-37.81509804827256, 144.9826358111394)",-37.81509804827256,144.9826358111394
5510,11953W,Present,"(-37.814995449687629, 144.98265330166902)",-37.814995449687629,144.98265330166902
5512,11957W,Unoccupied,"(-37.814891754833937, 144.98267090852102)",-37.814891754833937,144.98267090852102
5513,11959W,Unoccupied,"(-37.814840111933549, 144.98267969467264)",-37.814840111933549,144.98267969467264
5514,11961W,Present,"(-37.814788281680734, 144.98268847750589)",-37.814788281680734,144.98268847750589
5515,11963W,Unoccupied,"(-37.814736800965584, 144.982697261608)",-37.814736800965584,144.982697261608
5516,11965W,Unoccupied,"(-37.814685423132971, 144.98270602741309)",-37.814685423132971,144.98270602741309
5517,11967W,Present,"(-37.814633563679024, 144.98271488714533)",-37.814633563679024,144.98271488714533
5518,11969W,Present,"(-37.814583043445566, 144.98272347942634)",-37.814583043445566,144.98272347942634
5519,11971W,Unoccupied,"(-37.814531714253448, 144.98273230770295)",-37.814531714253448,144.98273230770295
5520,11973W,Present,"(-37.814478835602031, 144.98274136235005)",-37.814478835602031,144.98274136235005
5521,11975W,Unoccupied,"(-37.814427116939711, 144.98275030591668)",-37.814427116939711,144.98275030591668
5522,11977W,Unoccupied,"(-37.814374689788259, 144.98275918545454)",-37.814374689788259,144.98275918545454
5523,11979W,Unoccupied,"(-37.814322599793542, 144.9827679803555)",-37.814322599793542,144.9827679803555
5524,11981W,Unoccupied,"(-37.81427144972767, 144.98277676593383)",-37.81427144972767,144.98277676593383
5526,11985W,Unoccupied,"(-37.814168684207772, 144.98279420831909)",-37.814168684207772,144.98279420831909
5528,11989W,Unoccupied,"(-37.814065233059793, 144.98281190574397)",-37.814065233059793,144.98281190574397
5529,11991W,Unoccupied,"(-37.814013642148467, 144.98282073109584)",-37.814013642148467,144.98282073109584
5534,12001W,Unoccupied,"(-37.813652612651786, 144.98288282649173)",-37.813652612651786,144.98288282649173
5535,12003W,Unoccupied,"(-37.81360134858862, 144.98289151446261)",-37.81360134858862,144.98289151446261
5536,12005W,Unoccupied,"(-37.813550413433461, 144.98290011748566)",-37.813550413433461,144.98290011748566
5533,11999W,Unoccupied,"(-37.813704244864674, 144.98287412586149)",-37.813704244864674,144.98287412586149
5507,11947W,Unoccupied,"(-37.815149952975233, 144.98262700920668)",-37.815149952975233,144.98262700920668
5532,11997W,Unoccupied,"(-37.813752899759578, 144.98286561175257)",-37.813752899759578,144.98286561175257
5509,11951W,Present,"(-37.815046520972658, 144.98264459820194)",-37.815046520972658,144.98264459820194
5504,11941W,Unoccupied,"(-37.815304425574737, 144.98260082214026)",-37.815304425574737,144.98260082214026
5506,11945W,Unoccupied,"(-37.815202322671091, 144.98261818001501)",-37.815202322671091,144.98261818001501
5511,11955W,Unoccupied,"(-37.814943953940613, 144.98266205749468)",-37.814943953940613,144.98266205749468
5505,11943W,Unoccupied,"(-37.815253406427857, 144.98260945099179)",-37.815253406427857,144.98260945099179
1028,1194E,Present,"(-37.813271060424313, 144.96003329578241)",-37.813271060424313,144.96003329578241
5527,11987W,Unoccupied,"(-37.814117086506307, 144.98280290190883)",-37.814117086506307,144.98280290190883
1029,1198E,Unoccupied,"(-37.813220339485547, 144.96001031296692)",-37.813220339485547,144.96001031296692
5537,12007W,Present,"(-37.813498645452, 144.98290903858867)",-37.813498645452,144.98290903858867
5538,12009W,Present,"(-37.813446910448953, 144.98291802866538)",-37.813446910448953,144.98291802866538
5539,12011W,Present,"(-37.813394303867412, 144.98292717261975)",-37.813394303867412,144.98292717261975
5540,12013W,Unoccupied,"(-37.813342544457015, 144.98293623034903)",-37.813342544457015,144.98293623034903
5541,12015W,Present,"(-37.813291046964807, 144.98294512110553)",-37.813291046964807,144.98294512110553
5542,12017W,Present,"(-37.813239855910211, 144.98295410682363)",-37.813239855910211,144.98295410682363
1031,1201W,Unoccupied,"(-37.812732723549615, 144.95953816489401)",-37.812732723549615,144.95953816489401
5544,12021W,Present,"(-37.81313665112863, 144.98297190494503)",-37.81313665112863,144.98297190494503
5547,12027W,Present,"(-37.812981698443679, 144.98299801712943)",-37.812981698443679,144.98299801712943
5548,12029W,Unoccupied,"(-37.812929589010167, 144.98300681441947)",-37.812929589010167,144.98300681441947
5550,12033W,Present,"(-37.812824626340301, 144.98302441993522)",-37.812824626340301,144.98302441993522
5551,12035W,Present,"(-37.812773892229671, 144.98303275474183)",-37.812773892229671,144.98303275474183
5552,12037W,Present,"(-37.812723580902663, 144.98304109521604)",-37.812723580902663,144.98304109521604
1032,1203W,Present,"(-37.812682553288624, 144.95951541294619)",-37.812682553288624,144.95951541294619
5491,12042E,Present,"(-37.812541185439564, 144.98330593647106)",-37.812541185439564,144.98330593647106
5555,12043W,Present,"(-37.812516549255378, 144.98307550096695)",-37.812516549255378,144.98307550096695
5556,12045W,Present,"(-37.812465971039046, 144.98308392926054)",-37.812465971039046,144.98308392926054
5559,12051W,Present,"(-37.812308489110748, 144.98311020991386)",-37.812308489110748,144.98311020991386
5560,12053W,Present,"(-37.812256570648834, 144.98311900188423)",-37.812256570648834,144.98311900188423
5561,12055W,Present,"(-37.812205121205153, 144.98312765186199)",-37.812205121205153,144.98312765186199
5562,12057W,Present,"(-37.812153179855024, 144.9831362214569)",-37.812153179855024,144.9831362214569
5563,12059W,Present,"(-37.812102074876826, 144.98314484271316)",-37.812102074876826,144.98314484271316
5564,12061W,Present,"(-37.812049814272868, 144.98315350321849)",-37.812049814272868,144.98315350321849
5565,12063W,Present,"(-37.811997741488568, 144.98316216711311)",-37.811997741488568,144.98316216711311
5557,12047W,Present,"(-37.812414037254804, 144.98309250222638)",-37.812414037254804,144.98309250222638
5543,12019W,Unoccupied,"(-37.813188546993985, 144.98296287078722)",-37.813188546993985,144.98296287078722
5558,12049W,Unoccupied,"(-37.812361637965068, 144.98310130175412)",-37.812361637965068,144.98310130175412
5545,12023W,Unoccupied,"(-37.813084152355728, 144.98298085049117)",-37.813084152355728,144.98298085049117
5549,12031W,Unoccupied,"(-37.812876611173635, 144.9830157902384)",-37.812876611173635,144.9830157902384
5492,12044E,Unoccupied,"(-37.812403916082552, 144.98333221963202)",-37.812403916082552,144.98333221963202
1030,1200E,Unoccupied,"(-37.813171397025272, 144.95998806373854)",-37.813171397025272,144.95998806373854
5567,12067W,Unoccupied,"(-37.811895372716634, 144.98317922713915)",-37.811895372716634,144.98317922713915
5569,12071W,Present,"(-37.811775099883072, 144.98319907909649)",-37.811775099883072,144.98319907909649
5570,12073W,Present,"(-37.811372419212447, 144.98326684358074)",-37.811372419212447,144.98326684358074
5571,12075W,Present,"(-37.811310026179029, 144.98327727509536)",-37.811310026179029,144.98327727509536
5572,12077W,Present,"(-37.811252279336344, 144.98328687910103)",-37.811252279336344,144.98328687910103
5573,12079W,Unoccupied,"(-37.811199867407538, 144.98329554878501)",-37.811199867407538,144.98329554878501
5575,12083W,Present,"(-37.811095789765488, 144.9833128252393)",-37.811095789765488,144.9833128252393
5576,12085W,Present,"(-37.811041603110368, 144.98332184983354)",-37.811041603110368,144.98332184983354
5577,12087W,Present,"(-37.810990853853667, 144.98333038070865)",-37.810990853853667,144.98333038070865
5578,12089W,Present,"(-37.810940903811968, 144.98333865476195)",-37.810940903811968,144.98333865476195
1038,1215W,Unoccupied,"(-37.812383675220659, 144.9593770313322)",-37.812383675220659,144.9593770313322
5591,12201S,Unoccupied,"(-37.809382783778652, 144.97334493324934)",-37.809382783778652,144.97334493324934
5592,12203S,Unoccupied,"(-37.809390273570017, 144.9734120665027)",-37.809390273570017,144.9734120665027
5585,12204N,Unoccupied,"(-37.809281602546932, 144.97411278884573)",-37.809281602546932,144.97411278884573
5593,12205S,Present,"(-37.809397678090747, 144.97347912884703)",-37.809397678090747,144.97347912884703
5595,12209S,Present,"(-37.809411555927575, 144.97360578793814)",-37.809411555927575,144.97360578793814
5589,12212N,Present,"(-37.809311453406721, 144.97438307278472)",-37.809311453406721,144.97438307278472
5597,12213S,Present,"(-37.809425408253254, 144.9737285527284)",-37.809425408253254,144.9737285527284
1037,1213W,Unoccupied,"(-37.812429846850925, 144.95939829539807)",-37.812429846850925,144.95939829539807
5574,12081W,Present,"(-37.811148475268872, 144.98330407351483)",-37.811148475268872,144.98330407351483
5588,12210N,Unoccupied,"(-37.809303920881113, 144.97431495960558)",-37.809303920881113,144.97431495960558
5568,12069W,Present,"(-37.811837810770669, 144.98318875471043)",-37.811837810770669,144.98318875471043
5584,12202N,Present,"(-37.809274035631361, 144.97404449735021)",-37.809274035631361,144.97404449735021
1036,1211W,Present,"(-37.812480017582473, 144.95942104722101)",-37.812480017582473,144.95942104722101
1034,1207W,Present,"(-37.812589586873067, 144.95947299009629)",-37.812589586873067,144.95947299009629
5586,12206N,Unoccupied,"(-37.809289073276659, 144.97418037652295)",-37.809289073276659,144.97418037652295
5566,12065W,Unoccupied,"(-37.81194665968286, 144.983170719415)",-37.81194665968286,144.983170719415
5580,12093W,Unoccupied,"(-37.810837273378709, 144.98335547111526)",-37.810837273378709,144.98335547111526
5594,12207S,Unoccupied,"(-37.80940482916801, 144.97354389004607)",-37.80940482916801,144.97354389004607
5581,12095W,Present,"(-37.810785476147487, 144.98336409317636)",-37.810785476147487,144.98336409317636
5598,12215S,Unoccupied,"(-37.809432745504864, 144.97379371265919)",-37.809432745504864,144.97379371265919
